edition,edition_id,country_noc,sport,event,result_id,athlete,athlete_id,pos,medal,isTeamSport
1968 Summer Olympics,17,FRG,Weightlifting,"Light-Heavyweight, Men",29442,Rainer Dörrzapf,55821,11,,FALSE
1968 Summer Olympics,17,FRG,Weightlifting,"Heavyweight, Men",29473,Rudolf Mang,55844,5,,FALSE
1972 Summer Olympics,18,FRG,Weightlifting,"Lightweight, Men",29531,Werner Schraut,55861,12,,FALSE
1972 Summer Olympics,18,FRG,Weightlifting,"Lightweight, Men",29531,Pietro Masala,55846,DNF,,FALSE
1972 Summer Olympics,18,FRG,Weightlifting,"Middleweight, Men",29545,Uwe Kliche,55837,AC,,FALSE
1972 Summer Olympics,18,FRG,Weightlifting,"Light-Heavyweight, Men",29560,Rolf Milser,55847,7,,FALSE
1972 Summer Olympics,18,FRG,Weightlifting,"Middle-Heavyweight, Men",29575,Dietrich Leh,55840,9,,FALSE
1972 Summer Olympics,18,FRG,Weightlifting,"Heavyweight, Men",29589,Rainer Dörrzapf,55821,8,,FALSE
1972 Summer Olympics,18,FRG,Weightlifting,"Super-Heavyweight, Men",29603,Rudolf Mang,55844,2,Silver,FALSE
1976 Summer Olympics,19,FRG,Weightlifting,"Bantamweight, Men",29628,Bernhard Bachfisch,55814,6,,FALSE
1976 Summer Olympics,19,FRG,Weightlifting,"Lightweight, Men",29647,Werner Schraut,55861,7,,FALSE
1976 Summer Olympics,19,FRG,Weightlifting,"Middleweight, Men",29656,Norbert Bergmann,55816,9,,FALSE
1976 Summer Olympics,19,FRG,Weightlifting,"Middleweight, Men",29656,Klaus Groh,55825,10,,FALSE
1976 Summer Olympics,19,FRG,Weightlifting,"Light-Heavyweight, Men",29665,Gerd Kennel,55836,8,,FALSE
1976 Summer Olympics,19,FRG,Weightlifting,"Light-Heavyweight, Men",29665,Rolf Milser,55847,AC,,FALSE
1984 Summer Olympics,21,FRG,Weightlifting,"Middleweight, Men",29834,Karl-Heinz Radschinsky,55856,1,Gold,FALSE
1984 Summer Olympics,21,FRG,Weightlifting,"Middle-Heavyweight, Men",29852,Peter Immesberger,55831,4,,FALSE
1984 Summer Olympics,21,FRG,Weightlifting,"Heavyweight I, Men",29861,Rolf Milser,55847,1,Gold,FALSE
1984 Summer Olympics,21,FRG,Weightlifting,"Heavyweight II, Men",29870,Frank Seipelt,55865,4,,FALSE
1984 Summer Olympics,21,FRG,Weightlifting,"Heavyweight II, Men",29870,Olaf Peters,55853,8,,FALSE
1984 Summer Olympics,21,FRG,Weightlifting,"Super-Heavyweight, Men",29879,Manfred Nerlinger,55849,3,Bronze,FALSE
1988 Summer Olympics,22,FRG,Weightlifting,"Middle-Heavyweight, Men",29942,Roland Feldhoffer,55824,7,,FALSE
1988 Summer Olympics,22,FRG,Weightlifting,"Heavyweight I, Men",29951,Peter Immesberger,55831,3,Bronze,FALSE
1988 Summer Olympics,22,FRG,Weightlifting,"Heavyweight I, Men",29951,Maik Nill,55850,10,,FALSE
1988 Summer Olympics,22,FRG,Weightlifting,"Heavyweight II, Men",29960,Frank Seipelt,55865,8,,FALSE
1988 Summer Olympics,22,FRG,Weightlifting,"Heavyweight II, Men",29960,Eduard Ohlinger,55851,AC,,FALSE
1988 Summer Olympics,22,FRG,Weightlifting,"Super-Heavyweight, Men",29969,Manfred Nerlinger,55849,2,Silver,FALSE
1988 Summer Olympics,22,FRG,Weightlifting,"Super-Heavyweight, Men",29969,Martin Zawieja,55876,3,Bronze,FALSE
1972 Summer Olympics,18,YUG,Weightlifting,"Lightweight, Men",29531,Leopold Herenčić,57050,13,,FALSE
1972 Summer Olympics,18,YUG,Weightlifting,"Light-Heavyweight, Men",29560,Jože Urankar,57053,16,,FALSE
1980 Summer Olympics,20,YUG,Weightlifting,"Middleweight, Men",29741,Dušan Mirković,57052,12,,FALSE
1980 Summer Olympics,20,YUG,Weightlifting,"Light-Heavyweight, Men",29751,Vladimir Zrnić,57054,9,,FALSE
1960 Summer Olympics,15,ESP,Weightlifting,"Featherweight, Men",29200,José Luis Izquierdo,55571,21,,FALSE
1960 Summer Olympics,15,ESP,Weightlifting,"Light-Heavyweight, Men",29242,Jesús Rodríguez,55577,21,,FALSE
1972 Summer Olympics,18,ESP,Weightlifting,"Lightweight, Men",29531,Francisco Mateos,55575,14,,FALSE
1976 Summer Olympics,19,ESP,Weightlifting,"Lightweight, Men",29647,Francisco Mateos,55575,14,,FALSE
1984 Summer Olympics,21,ESP,Weightlifting,"Flyweight, Men",29797,Julio Sáez,55578,AC,,FALSE
1984 Summer Olympics,21,ESP,Weightlifting,"Bantamweight, Men",29807,Dionisio Muñoz,55576,6,,FALSE
1984 Summer Olympics,21,ESP,Weightlifting,"Featherweight, Men",29816,Joaquín Valle,55579,AC,,FALSE
1984 Summer Olympics,21,ESP,Weightlifting,"Lightweight, Men",29825,Fernando Mariaca,55573,12,,FALSE
1988 Summer Olympics,22,ESP,Weightlifting,"Flyweight, Men",29888,José Luis Martínez,55574,12,,FALSE
1988 Summer Olympics,22,ESP,Weightlifting,"Flyweight, Men",29888,José Andrés Ibáñez,55570,13,,FALSE
1988 Summer Olympics,22,ESP,Weightlifting,"Bantamweight, Men",29897,Joaquín Valle,55579,7,,FALSE
1988 Summer Olympics,22,ESP,Weightlifting,"Bantamweight, Men",29897,José Zurera,55580,11,,FALSE
1988 Summer Olympics,22,ESP,Weightlifting,"Featherweight, Men",29906,Dionisio Muñoz,55576,DNF,,FALSE
1988 Summer Olympics,22,ESP,Weightlifting,"Lightweight, Men",29915,Fernando Mariaca,55573,DQ,,FALSE
1992 Summer Olympics,23,ESP,Weightlifting,"Flyweight, Men",29978,José Andrés Ibáñez,55570,8,,FALSE
1992 Summer Olympics,23,ESP,Weightlifting,"Bantamweight, Men",29987,José Zurera,55580,12,,FALSE
1992 Summer Olympics,23,ESP,Weightlifting,"Bantamweight, Men",29987,José Luis Martínez,55574,15,,FALSE
1992 Summer Olympics,23,ESP,Weightlifting,"Featherweight, Men",29996,Cecilio Leal,55572,23,,FALSE
1992 Summer Olympics,23,ESP,Weightlifting,"Lightweight, Men",30005,Fernando Mariaca,55573,DNF,,FALSE
1992 Summer Olympics,23,ESP,Weightlifting,"Light-Heavyweight, Men",30023,Juan Carlos,55568,22,,FALSE
1996 Summer Olympics,24,ESP,Weightlifting,"Heavyweight I, Men",30132,Lorenzo Carrió,55569,12,,FALSE
2000 Summer Olympics,25,ESP,Weightlifting,"Super-Heavyweight, Men",30224,Jon Tecedor,94722,13,,FALSE
2000 Summer Olympics,25,ESP,Weightlifting,"Middleweight, Women",30260,Josefa Pérez,94721,7,,FALSE
2000 Summer Olympics,25,ESP,Weightlifting,"Heavyweight, Women",30278,Mónica Carrió,94720,9,,FALSE
2004 Summer Olympics,26,ESP,Weightlifting,"Middle-Heavyweight, Men",30341,Santiago Martínez,104654,9,,FALSE
2004 Summer Olympics,26,ESP,Weightlifting,"Flyweight, Women",30368,Gema Peris,103527,12,,FALSE
2008 Summer Olympics,53,ESP,Weightlifting,"Middle-Heavyweight, Men",263042,José Juan Navarro,116397,7,,FALSE
2008 Summer Olympics,53,ESP,Weightlifting,"Heavyweight, Women",263114,Lydia Valentín,116290,2,Silver,FALSE
